Unique_ID,holeid,from,to,Class,As_trunc_flag,As_clean,As_missing_flag,Au_trunc_flag,Au_clean,Au_missing_flag,Pb_trunc_flag,Pb_clean,Pb_missing_flag,Fe_trunc_flag,Fe_clean,Fe_missing_flag,Mo_trunc_flag,Mo_clean,Mo_missing_flag,Cu_trunc_flag,Cu_clean,Cu_missing_flag,S_trunc_flag,S_clean,S_missing_flag,Zn_trunc_flag,Zn_clean,Zn_missing_flag
A08030,SOLVE145,441,451.0,B,0,7.2,0,0,0.007,0,0,121.6,0,0,24880.0,0,0,1.0,0,0,3.4,0,0,640.0,0,0,34.0,0
A08600,SOLVE145,451,461.0,B,0,10.4,0,1,0.0035355339059327372,0,0,26.2,0,0,31860.0,0,0,1.0,0,0,4.6,0,0,2700.0,0,0,51.0,0
A08595,SOLVE145,461,471.0,B,0,5.2,0,1,0.0035355339059327372,0,0,24.2,0,0,18900.0,0,0,1.2,0,0,3.8,0,0,1020.0,0,0,35.0,0
A08592,SOLVE145,471,481.0,B,0,3.2,0,1,0.0035355339059327372,0,0,7.6,0,0,11140.0,0,0,1.0,0,0,3.2,0,0,120.0,0,0,19.2,0
A08586,SOLVE145,481,491.0,B,0,10.8,0,1,0.0035355339059327372,0,0,59.6,0,0,21000.0,0,0,1.0,0,0,1.4,0,0,120.0,0,0,23.8,0
A06893,SOLVE145,491,501.0,B,0,13.4,0,0,0.019,0,0,660.6,0,0,24860.0,0,0,1.0,0,0,3.2,0,0,1460.0,0,0,25.8,0
A08578,SOLVE145,501,511.0,B,0,14.0,0,1,0.0035355339059327372,0,0,436.6,0,0,18600.0,0,0,3.8,0,0,4.0,0,0,4080.0,0,0,36.2,0
A08573,SOLVE145,511,521.0,B,0,6.4,0,1,0.0035355339059327372,0,0,344.0,0,0,22900.0,0,0,6.6,0,0,3.2,0,0,1400.0,0,0,41.2,0
A07540,SOLVE145,521,531.0,B,0,10.0,0,0,0.011,0,0,509.4,0,0,49020.0,1,0,3.2,0,0,8.0,0,0,4920.0,0,0,39.4,0
A07279,SOLVE145,531,541.0,B,0,22.2,0,0,0.014,0,0,432.6,0,0,47920.0,0,0,2.2,0,0,7.4,0,0,12640.0,0,0,36.4,0
A07759,SOLVE145,541,551.0,B,0,3.6,0,0,0.009,0,0,448.4,0,0,46160.0,0,0,3.6,0,0,12.2,0,0,18400.0,0,0,42.8,0
A08008,SOLVE145,551,561.0,B,0,4.2,0,0,0.007,0,0,540.4,0,0,48800.0,0,0,1.4,0,0,3.0,0,0,840.0,0,0,25.8,0
A08005,SOLVE145,561,571.0,B,0,5.0,0,0,0.007,0,0,137.6,0,0,44440.0,0,0,1.4,0,0,2.0,0,0,300.0,0,0,32.8,0
A07754,SOLVE145,571,581.0,B,0,4.8,0,0,0.009,0,0,469.0,0,0,42860.0,0,0,8.6,0,0,3.4,0,0,1020.0,0,0,31.8,0
A07624,SOLVE145,581,591.0,B,0,11.6,0,0,0.01,0,0,516.0,0,0,41120.0,0,0,4.8,0,0,5.6,0,0,1680.0,0,0,33.0,0
A07998,SOLVE145,591,601.0,B,0,5.0,0,0,0.007,0,0,389.4,0,0,31200.0,0,0,1.4,0,0,4.6,0,0,1020.0,0,0,32.8,0
A08524,SOLVE145,601,611.0,A,0,5.2,0,1,0.0035355339059327372,0,0,217.4,0,0,31800.0,0,0,5.0,0,0,2.8,0,0,360.0,0,0,34.8,0
A07347,SOLVE145,611,621.0,A,0,4.4,0,0,0.013,0,0,909.6,0,0,34540.0,0,0,9.8,0,0,7.0,0,0,1180.0,0,0,30.8,0
A08178,SOLVE145,621,631.0,A,0,5.2,0,0,0.006,0,0,512.6,0,0,43300.0,0,0,8.4,0,0,6.6,0,0,660.0,0,0,24.4,0
A08173,SOLVE145,631,641.0,A,0,3.8,0,0,0.006,0,0,433.4,0,0,42180.0,0,0,6.4,0,0,4.6,0,0,520.0,0,0,21.4,0
A07742,SOLVE145,641,651.0,A,0,4.4,0,0,0.009,0,0,623.6,0,0,42640.0,0,0,20.6,0,0,4.4,0,0,880.0,0,0,19.6,0
A03759,SOLVE145,651,661.0,A,0,4.6,0,0,0.12,0,0,940.8,0,0,39060.0,0,0,4.2,0,0,4.0,0,0,980.0,0,0,18.6,0
A07986,SOLVE145,661,671.0,A,0,6.6,0,0,0.007,0,0,344.0,0,0,43100.0,0,0,3.6,0,0,4.0,0,0,280.0,0,0,23.2,0
A07855,SOLVE145,671,681.0,A,0,4.8,0,0,0.008,0,0,547.6,0,0,58620.0,0,0,4.8,0,0,5.0,0,0,440.0,0,0,28.8,0
A06680,SOLVE145,681,691.0,A,0,15.4,0,0,0.022,0,0,1188.0,0,0,50620.0,0,0,5.2,0,0,11.2,0,0,2740.0,0,0,32.6,0
A05907,SOLVE145,691,701.0,A,0,24.8,0,0,0.036,0,0,1881.8,0,0,63280.0,0,0,12.4,0,0,13.8,0,0,3860.0,0,0,44.8,0
A07604,SOLVE145,701,711.0,A,0,4.4,0,0,0.01,0,0,370.8,0,0,56040.0,0,0,12.4,0,0,3.4,0,0,280.0,0,0,31.6,0
A07172,SOLVE145,711,721.0,A,0,3.6,0,0,0.015,0,0,182.0,0,0,47360.0,0,0,3.0,0,0,1.6,0,0,140.0,0,0,31.2,0
A06807,SOLVE145,721,731.0,A,0,5.2,0,0,0.02,0,0,396.8,0,0,56080.0,0,0,13.2,0,0,2.8,0,0,300.0,0,0,28.2,0
A06427,SOLVE145,731,741.0,A,0,8.4,0,0,0.026,0,0,642.4,0,0,46640.0,0,0,8.2,0,0,4.0,0,0,700.0,0,0,32.8,0
A06667,SOLVE145,741,751.0,A,0,10.6,0,0,0.022,0,0,972.8,0,0,38820.0,0,0,88.2,0,0,4.8,0,0,1060.0,0,0,46.0,0
A06932,SOLVE145,751,761.0,A,0,6.0,0,0,0.018,0,0,385.4,0,0,53420.0,0,0,9.2,0,0,2.2,0,0,280.0,0,0,36.2,0
A07511,SOLVE145,761,771.0,A,0,8.8,0,0,0.011,0,0,494.8,0,0,49020.0,1,0,5.4,0,0,3.0,0,0,640.0,0,0,43.0,0
A07410,SOLVE145,771,781.0,A,0,14.0,0,0,0.012,0,0,496.6,0,0,54380.0,0,0,6.0,0,0,4.4,0,0,4320.0,0,0,57.2,0
A07834,SOLVE145,781,791.0,A,0,5.2,0,0,0.008,0,0,244.8,0,0,50680.0,0,0,4.2,0,0,2.0,0,0,320.0,0,0,49.4,0
A07322,SOLVE145,791,801.0,A,0,3.2,0,0,0.013,0,0,348.0,0,0,61580.0,0,0,5.0,0,0,2.8,0,0,160.0,0,0,51.6,0
A05803,SOLVE145,801,811.0,A,0,2.4,0,0,0.038,0,0,1310.0,0,0,50620.0,0,0,15.2,0,0,2.8,0,0,1660.0,0,0,39.8,0
A07501,SOLVE145,811,821.0,A,0,6.6,0,0,0.011,0,0,593.6,0,0,49020.0,1,0,5.6,0,0,3.6,0,0,1140.0,0,0,48.6,0
A05796,SOLVE145,821,831.0,A,0,5.2,0,0,0.038,0,0,1005.0,0,0,66260.0,0,0,4.0,0,0,2.2,0,0,940.0,0,0,42.6,0
A04280,SOLVE145,831,841.0,A,0,23.2,0,0,0.09,0,0,2699.6,0,0,53720.0,0,0,45.8,0,0,49.4,0,0,20240.0,0,0,135.6,0
A06302,SOLVE145,841,851.0,A,0,6.8,0,0,0.028,0,0,1804.8,0,0,37220.0,0,0,35.2,0,0,3.4,0,0,7420.0,0,0,39.4,0
A06487,SOLVE145,851,861.0,A,0,5.0,0,0,0.025,0,0,1453.4,0,0,40660.0,0,0,31.8,0,0,2.6,0,0,2440.0,0,0,37.0,0
A08363,SOLVE145,861,871.0,A,0,2.4,0,1,0.0035355339059327372,0,0,384.0,0,0,50640.0,0,0,47.6,0,0,4.6,0,0,460.0,0,0,44.8,0
A06193,SOLVE145,871,881.0,A,0,2.6,0,0,0.03,0,0,1046.4,0,0,49280.0,0,0,47.8,0,0,1.6,0,0,920.0,0,0,28.8,0
A06051,SOLVE145,881,891.0,A,0,3.6,0,0,0.033,0,0,1472.4,0,0,48860.0,0,0,34.4,0,0,2.2,0,0,2040.0,0,0,30.4,0
A04760,SOLVE145,891,901.0,A,0,5.2,0,0,0.068,0,0,2087.0,0,0,55400.0,0,0,73.6,0,0,11.8,0,0,2820.0,0,0,35.2,0
A08226,SOLVE146,151,161.0,B,0,17.0,0,0,0.006,0,0,364.4,0,0,37520.0,0,0,1.0,0,0,3.8,0,0,920.0,0,0,36.4,0
A07463,SOLVE146,161,171.0,B,0,14.6,0,0,0.012,0,0,1088.8,0,0,50860.0,0,0,1.0,0,0,3.8,0,0,1700.0,0,0,42.6,0
A08222,SOLVE146,171,181.0,B,0,16.8,0,0,0.006,0,0,52.6,0,0,27220.0,0,0,1.0,0,0,9.8,0,0,1760.0,0,0,71.2,0
A07894,SOLVE146,181,191.0,B,0,7.4,0,0,0.008,0,0,936.2,0,0,32940.0,0,0,1.0,0,0,2.8,0,0,1500.0,0,0,24.2,0
A07283,SOLVE146,191,201.0,B,0,7.4,0,0,0.014,0,0,305.2,0,0,22380.0,0,0,1.0,0,0,5.4,0,0,2500.0,0,0,28.0,0
A08572,SOLVE146,201,211.0,B,0,2.0,0,1,0.0035355339059327372,0,0,19.4,0,0,5700.0,0,0,4.8,0,0,14.2,0,0,1480.0,0,0,18.6,0
A08568,SOLVE146,211,221.0,B,0,5.8,0,1,0.0035355339059327372,0,0,151.4,0,0,33700.0,0,0,1.0,0,0,6.6,0,0,3120.0,0,0,38.4,0
A08018,SOLVE146,221,231.0,B,0,4.6,0,0,0.007,0,0,142.8,0,0,38040.0,0,0,1.2,0,0,5.4,0,0,8000.0,0,0,32.4,0
A06827,SOLVE146,231,241.0,B,0,7.4,0,0,0.02,0,0,10.4,0,0,16940.0,0,0,4.2,0,0,10.6,0,0,11400.0,0,0,39.0,0
A06341,SOLVE146,241,251.0,B,0,29.4,0,0,0.028,0,0,25.2,0,0,17560.0,0,0,1.2,0,0,5.2,0,0,8000.0,0,0,48.0,0
A05956,SOLVE146,251,261.0,B,0,10.0,0,0,0.035,0,0,41.6,0,0,17140.0,0,0,1.2,0,0,4.4,0,0,1310.0,0,0,38.2,0
A07454,SOLVE146,261,271.0,B,0,4.6,0,0,0.012,0,0,396.70000000000005,1,0,19220.0,0,0,1.2,0,0,7.8,0,0,280.0,0,0,39.6,0
A06502,SOLVE146,271,281.0,B,0,11.8,0,0,0.025,0,0,274.8,0,0,58800.0,0,0,2.6,0,0,3.4,0,0,15560.0,0,0,40.2,0
A07885,SOLVE146,281,291.0,B,0,8.4,0,0,0.008,0,0,135.8,0,0,49020.0,0,0,1.2,0,0,3.6,0,0,2460.0,0,0,36.6,0
A06886,SOLVE146,291,301.0,B,0,1.8,0,0,0.019,0,0,161.0,0,0,75620.0,0,0,1.6,0,0,5.6,0,0,31260.0,0,0,32.6,0
A07882,SOLVE146,301,311.0,B,0,6.0,0,0,0.008,0,0,267.0,0,0,53860.0,0,0,1.8,0,0,6.8,0,0,9700.0,0,0,45.4,0
A06501,SOLVE146,311,321.0,B,0,7.2,0,0,0.025,0,0,122.6,0,0,26760.0,0,0,3.6,0,0,4.6,0,0,240.0,0,0,32.2,0
A06884,SOLVE146,321,331.0,B,0,6.4,0,0,0.019,0,0,109.8,0,0,56980.0,0,0,1.0,0,0,2.4,0,0,140.0,0,0,47.4,0
A07533,SOLVE146,331,341.0,A,0,3.8,0,0,0.011,0,0,393.4,0,0,49020.0,1,0,4.0,0,0,2.4,0,0,590.0,0,0,32.4,0
A07749,SOLVE146,341,351.0,A,0,5.4,0,0,0.009,0,0,326.4,0,0,56740.0,0,0,2.6,0,0,3.0,0,0,1160.0,0,0,20.8,0
A07530,SOLVE146,351,361.0,A,0,5.6,0,0,0.011,0,0,1061.6,0,0,49020.0,1,0,3.4,0,0,3.0,0,0,6100.0,0,0,26.2,0
A04696,SOLVE146,361,371.0,A,0,5.4,0,0,0.072,0,0,7286.0,0,0,71100.0,0,0,18.0,0,0,3.2,0,0,9660.0,0,0,46.6,0
A06958,SOLVE146,371,381.0,A,0,4.0,0,0,0.018,0,0,1191.8,0,0,69880.0,0,0,3.8,0,0,2.4,0,0,1160.0,0,0,32.0,0
A07191,SOLVE146,381,391.0,A,0,3.4,0,0,0.015,0,0,654.6,0,0,60860.0,0,0,7.8,0,0,3.4,0,0,580.0,0,0,33.0,0
A07269,SOLVE146,391,401.0,A,0,6.6,0,0,0.014,0,0,570.0,0,0,51240.0,0,0,3.8,0,0,2.4,0,0,650.0,0,0,49.2,0
A07268,SOLVE146,401,411.0,A,0,9.4,0,0,0.014,0,0,835.8,0,0,41660.0,0,0,7.6,0,0,3.2,0,0,1520.0,0,0,50.4,0
A03881,SOLVE146,411,421.0,A,0,10.2,0,0,0.112,0,0,496.6,0,0,44620.0,0,0,5.8,0,0,6.0,0,0,1200.0,0,0,67.8,0
A07442,SOLVE146,421,431.0,A,0,9.2,0,0,0.012,0,0,91.4,0,0,46920.0,0,0,10.6,0,0,3.6,0,0,6000.0,0,0,77.2,0
A08480,SOLVE146,431,441.0,A,0,7.4,0,1,0.0035355339059327372,0,0,71.6,0,0,55340.0,0,0,17.0,0,0,3.6,0,0,1840.0,0,0,57.2,0
A07985,SOLVE146,441,451.0,A,0,7.4,0,0,0.007,0,0,84.4,0,0,38500.0,0,0,21.0,0,0,5.4,0,0,7360.0,0,0,55.6,0
A06746,SOLVE146,451,461.0,A,0,13.2,0,0,0.021,0,0,69.2,0,0,33000.0,0,0,3.0,0,0,70.0,0,0,5420.0,0,0,114.8,0
A08473,SOLVE146,461,471.0,A,0,6.8,0,1,0.0035355339059327372,0,0,73.8,0,0,31160.0,0,0,1.2,0,0,2.4,0,0,560.0,0,0,30.2,0
A07981,SOLVE146,471,481.0,A,0,4.8,0,0,0.007,0,0,101.6,0,0,36740.0,0,0,4.8,0,0,2.2,0,0,1480.0,0,0,39.8,0
A08467,SOLVE146,481,491.0,A,0,2.4,0,1,0.0035355339059327372,0,0,169.2,0,0,40680.0,0,0,8.0,0,0,1.6,0,0,120.0,0,0,23.4,0
A03125,SOLVE146,491,501.0,A,0,5.6,0,0,0.174,0,0,178.0,0,0,30980.0,0,0,7.0,0,0,1.8,0,0,620.0,0,0,29.2,0
A07732,SOLVE146,501,511.0,A,0,7.2,0,0,0.009,0,0,185.4,0,0,39700.0,0,0,10.8,0,0,3.6,0,0,580.0,0,0,62.2,0
A07730,SOLVE146,511,521.0,A,0,13.6,0,0,0.009,0,0,316.4,0,0,42880.0,0,0,17.0,0,0,3.8,0,0,1160.0,0,0,39.6,0
A02328,SOLVE146,521,531.0,A,0,47.6,0,0,0.272,0,0,626.6,0,0,48100.0,0,0,10.8,0,0,59.6,0,0,9040.0,0,0,150.0,0
A02810,SOLVE146,531,541.0,A,0,47.2,0,0,0.208,0,0,1190.2,0,0,48240.0,0,0,29.0,0,0,4.0,0,0,2480.0,0,0,26.6,0
A05412,SOLVE146,541,551.0,A,0,26.6,0,0,0.048,0,0,1119.4,0,0,54100.0,0,0,8.6,0,0,4.0,0,0,2320.0,0,0,24.2,0
A05411,SOLVE146,551,561.0,A,0,12.2,0,0,0.048,0,0,3143.2,0,0,46180.0,0,0,23.6,0,0,6.0,0,0,3540.0,0,0,35.2,0
A04960,SOLVE146,561,571.0,A,0,29.2,0,0,0.062,0,0,2222.6,0,0,43780.0,0,0,31.8,0,0,4.0,0,0,6260.0,0,0,39.2,0
A07424,SOLVE146,571,581.0,A,0,20.2,0,0,0.012,0,0,853.2,0,0,52100.0,0,0,7.6,0,0,4.4,0,0,2000.0,0,0,25.8,0
A07596,SOLVE146,581,591.0,A,0,16.2,0,0,0.01,0,0,606.2,0,0,47740.0,0,0,7.0,0,0,4.6,0,0,480.0,0,0,22.0,0
A07003,SOLVE146,591,601.0,A,0,13.8,0,0,0.017,0,0,451.8,0,0,47700.0,0,0,13.2,0,0,3.2,0,0,960.0,0,0,27.0,0
A06802,SOLVE146,601,611.0,A,0,10.8,0,0,0.02,0,0,1233.8,0,0,52820.0,0,0,22.2,0,0,2.4,0,0,980.0,0,0,30.0,0
A06870,SOLVE146,611,621.0,A,0,9.6,0,0,0.019,0,0,807.0,0,0,50380.0,0,0,31.4,0,0,7.2,0,0,1520.0,0,0,42.4,0
A06006,SOLVE146,621,631.0,A,0,17.4,0,0,0.034,0,0,830.8,0,0,53320.0,0,0,34.2,0,0,3.4,0,0,1140.0,0,0,26.2,0
A06796,SOLVE146,631,641.0,A,0,6.6,0,0,0.02,0,0,1142.2,0,0,54820.0,0,0,58.0,0,0,7.4,0,0,1240.0,0,0,40.2,0
A06609,SOLVE146,641,651.0,A,0,5.8,0,0,0.023,0,0,711.2,0,0,52920.0,0,0,36.2,0,0,4.0,0,0,780.0,0,0,42.2,0
A05999,SOLVE146,651,661.0,A,0,8.2,0,0,0.034,0,0,838.0,0,0,45580.0,0,0,26.2,0,0,4.2,0,0,760.0,0,0,26.4,0
A05020,SOLVE146,661,671.0,A,0,7.2,0,0,0.06,0,0,918.8,0,0,45960.0,0,0,47.6,0,0,6.6,0,0,1060.0,0,0,27.4,0
A04368,SOLVE146,671,681.0,A,0,11.0,0,0,0.086,0,0,1341.0,0,0,45360.0,0,0,99.8,0,0,6.4,0,0,2020.0,0,0,30.2,0
A03785,SOLVE146,681,691.0,A,0,11.0,0,0,0.118,0,0,978.4,0,0,54360.0,0,0,12.6,0,0,8.6,0,0,3180.0,0,0,57.0,0
A05010,SOLVE146,691,701.0,A,0,6.4,0,0,0.06,0,0,759.0,0,0,56520.0,0,0,79.6,0,0,5.8,0,0,10380.0,0,0,40.0,0
A05322,SOLVE146,701,711.0,A,0,3.6,0,0,0.05,0,0,1362.4,0,0,57520.0,0,0,82.4,0,0,4.0,0,0,1060.0,0,0,35.4,0
A04817,SOLVE146,711,721.0,A,0,3.6,0,0,0.066,0,0,1711.0,0,0,57100.0,0,0,60.2,0,0,4.6,0,0,3080.0,0,0,26.4,0
A04761,SOLVE146,721,731.0,A,0,3.4,0,0,0.068,0,0,1209.0,0,0,54880.0,0,0,65.8,0,0,5.0,0,0,960.0,0,0,25.4,0
A06523,SOLVE146,1351,1361.0,A,0,15.8,0,0,0.024,0,0,434.8,0,0,35400.0,0,0,12.0,0,0,5.2,0,0,14200.0,0,0,31.2,0
A06778,SOLVE146,1361,1371.0,A,0,55.6,0,0,0.02,0,0,412.8,0,0,29660.0,0,0,9.8,0,0,3.6,0,0,15780.0,0,0,30.0,0
A04439,SOLVE146,1371,1381.0,A,0,5.6,0,0,0.082,0,0,670.8,0,0,34300.0,0,0,10.4,0,0,3.8,0,0,18640.0,0,0,30.2,0
A06091,SOLVE146,1381,1391.0,A,0,6.8,0,0,0.032,0,0,509.4,0,0,34500.0,0,0,13.8,0,0,4.2,0,0,21240.0,0,0,36.4,0
A06912,SOLVE146,1391,1401.0,A,0,21.2,0,0,0.018,0,0,315.4,0,0,38320.0,0,0,5.6,0,0,4.0,0,0,16940.0,0,0,29.8,0
A06783,SOLVE146,1401,1411.0,A,0,7.0,0,0,0.02,0,0,287.2,0,0,48560.0,0,0,2.2,0,0,3.2,0,0,24560.0,0,0,30.4,0
A07071,SOLVE146,1411,1421.0,A,0,8.4,0,0,0.016,0,0,289.8,0,0,41780.0,0,0,5.2,0,0,4.0,0,0,25580.0,0,0,27.6,0
A08378,SOLVE146,1421,1431.0,A,0,5.4,0,1,0.0035355339059327372,0,0,89.4,0,0,24460.0,0,0,1.2,0,0,3.4,0,0,6180.0,0,0,27.2,0
A07505,SOLVE146,1431,1441.0,A,0,12.4,0,0,0.011,0,0,343.2,0,0,31740.0,0,0,2.4,0,0,5.4,0,0,16900.0,0,0,32.8,0
A07711,SOLVE146,1441,1451.0,A,0,10.4,0,0,0.009,0,0,116.0,0,0,27000.0,0,0,2.0,0,0,4.8,0,0,12160.0,0,0,29.4,0
A07407,SOLVE146,1451,1461.0,A,0,16.6,0,0,0.012,0,0,106.2,0,0,15200.0,0,0,1.6,0,0,3.8,0,0,5800.0,0,0,20.4,0
A08671,SOLVE147,121,131.0,B,0,50.8,0,1,0.0035355339059327372,0,0,95.0,0,0,46880.0,0,0,4.0,0,0,8.4,0,0,22560.0,0,0,69.8,0
A08667,SOLVE147,131,141.0,B,0,29.4,0,1,0.0035355339059327372,0,0,138.6,0,0,40700.0,0,0,7.2,0,0,6.4,0,0,9060.0,0,0,60.2,0
A08663,SOLVE147,141,151.0,B,0,63.0,0,1,0.0035355339059327372,0,0,101.2,0,0,48800.0,0,0,18.8,0,0,5.6,0,0,28760.0,0,0,32.6,0
A08655,SOLVE147,151,161.0,B,0,34.4,0,1,0.0035355339059327372,0,0,39.8,0,0,33400.0,0,0,1.0,0,0,15.2,0,0,8560.0,0,0,53.8,0
A07657,SOLVE147,161,171.0,B,0,27.2,0,0,0.01,0,0,253.6,0,0,24600.0,0,0,1.0,0,0,6.6,0,0,9980.0,0,0,63.8,0
A06978,SOLVE147,171,181.0,B,0,31.4,0,0,0.018,0,0,9.8,0,0,51740.0,0,0,9.4,0,0,4.6,0,0,29800.0,0,0,94.4,0
A05940,SOLVE147,181,191.0,B,0,22.2,0,0,0.036,0,0,2289.2,0,0,30040.0,0,0,13.8,0,0,5.2,0,0,6880.0,0,0,60.2,0
A07548,SOLVE147,191,201.0,B,0,12.6,0,0,0.011,0,0,921.6,0,0,49020.0,1,0,5.8,0,0,6.2,0,0,1700.0,0,0,38.2,0
A06974,SOLVE147,201,211.0,B,0,14.2,0,0,0.018,0,0,497.6,0,0,28900.0,0,0,8.0,0,0,6.6,0,0,3000.0,0,0,39.2,0
A08246,SOLVE147,211,221.0,B,0,6.8,0,0,0.006,0,0,51.6,0,0,22200.0,0,0,1.2,0,0,13.0,0,0,9220.0,0,0,29.0,0
A08243,SOLVE147,221,231.0,B,0,7.6,0,0,0.006,0,0,57.8,0,0,43400.0,0,0,1.2,0,0,13.8,0,0,9320.0,0,0,32.6,0
A07125,SOLVE147,231,241.0,B,0,7.8,0,0,0.016,0,0,57.6,0,0,54640.0,0,0,1.0,0,0,11.6,0,0,20680.0,0,0,32.0,0
A08238,SOLVE147,241,251.0,B,0,4.0,0,0,0.006,0,0,171.0,0,0,57660.0,0,0,1.2,0,0,8.2,0,0,14340.0,0,0,26.8,0
A06507,SOLVE147,251,261.0,B,0,5.0,0,0,0.025,0,0,207.6,0,0,61260.0,0,0,1.0,0,0,10.4,0,0,1860.0,0,0,77.4,0
A05040,SOLVE147,261,271.0,B,0,6.0,0,0,0.06,0,0,179.0,0,0,47040.0,0,0,1.0,0,0,8.0,0,0,1250.0,0,0,59.8,0
A04035,SOLVE147,271,281.0,B,0,8.8,0,0,0.103,0,0,1283.2,0,0,49200.0,0,0,2.8,0,0,8.4,0,0,13280.0,0,0,38.2,0
A06345,SOLVE147,281,291.0,B,0,6.4,0,0,0.028,0,0,101.6,0,0,49260.0,0,0,1.0,0,0,3.6,0,0,1720.0,0,0,31.0,0
A05497,SOLVE147,291,301.0,B,0,6.4,0,0,0.046,0,0,200.8,0,0,50060.0,0,0,1.2,0,0,6.2,0,0,8540.0,0,0,36.2,0
A05431,SOLVE147,301,311.0,B,0,5.2,0,0,0.048,0,0,430.6,0,0,57500.0,0,0,1.0,0,0,10.4,0,0,2990.0,0,0,46.8,0
A06830,SOLVE147,311,321.0,B,0,5.0,0,0,0.02,0,0,143.2,0,0,56680.0,0,0,1.0,0,0,2.8,0,0,110.0,0,0,42.8,0
A06249,SOLVE147,321,331.0,B,0,6.2,0,0,0.03,0,0,1824.6,0,0,61420.0,0,0,2.6,0,0,5.0,0,0,1160.0,0,0,39.6,0
A05935,SOLVE147,331,341.0,B,0,10.4,0,0,0.036,0,0,285.0,0,0,57040.0,0,0,1.2,0,0,96.0,0,0,1960.0,0,0,406.0,0
A07460,SOLVE147,341,351.0,B,0,9.8,0,0,0.012,0,0,530.4,0,0,52260.0,0,0,8.0,0,0,6.6,0,0,680.0,0,0,38.6,0
A06969,SOLVE147,351,361.0,B,0,30.2,0,0,0.018,0,0,421.2,0,0,64960.0,0,0,4.4,0,0,6.2,0,0,1560.0,0,0,37.2,0
A05840,SOLVE147,361,371.0,B,0,40.0,0,0,0.038,0,0,618.0,0,0,57620.0,0,0,3.8,0,0,109.4,0,0,4840.0,0,0,145.2,0
A07633,SOLVE147,371,381.0,B,0,4.8,0,0,0.01,0,0,746.6,0,0,56400.0,0,0,2.6,0,0,8.6,0,0,660.0,0,0,37.0,0
A07760,SOLVE147,381,391.0,B,0,7.6,0,0,0.009,0,0,271.0,0,0,40000.0,0,0,2.8,0,0,3.8,0,0,260.0,0,0,27.6,0
A08015,SOLVE147,391,401.0,B,0,7.6,0,0,0.007,0,0,409.8,0,0,44920.0,0,0,3.4,0,0,4.8,0,0,280.0,0,0,26.0,0
A08202,SOLVE147,401,411.0,B,0,6.4,0,0,0.006,0,0,373.4,0,0,48680.0,0,0,6.2,0,0,7.8,0,0,760.0,0,0,39.8,0
A08557,SOLVE147,411,421.0,B,0,5.6,0,1,0.0035355339059327372,0,0,157.4,0,0,46680.0,0,0,1.2,0,0,1.4,0,0,120.0,0,0,23.4,0
A08553,SOLVE147,421,431.0,B,0,4.4,0,1,0.0035355339059327372,0,0,372.8,0,0,58400.0,0,0,4.6,0,0,9.0,0,0,4740.0,0,0,36.2,0
A07537,SOLVE147,431,441.0,B,0,4.8,0,0,0.011,0,0,666.4,0,0,49020.0,1,0,10.6,0,0,7.8,0,0,11640.0,0,0,29.2,0
A07353,SOLVE147,441,451.0,B,0,6.6,0,0,0.013,0,0,854.4,0,0,59100.0,0,0,9.0,0,0,13.6,0,0,1800.0,0,0,33.8,0
A08543,SOLVE147,451,461.0,B,0,6.4,0,1,0.0035355339059327372,0,0,357.6,0,0,57000.0,0,0,5.6,0,0,4.4,0,0,460.0,0,0,28.2,0
A07883,SOLVE147,461,471.0,B,0,4.0,0,0,0.008,0,0,798.0,0,0,62240.0,0,0,9.2,0,0,13.2,0,0,820.0,0,0,29.4,0
A08186,SOLVE147,471,481.0,B,0,3.6,0,0,0.006,0,0,586.4,0,0,62500.0,0,0,4.6,0,0,7.8,0,0,480.0,0,0,35.4,0
A08526,SOLVE147,481,491.0,B,0,3.2,0,1,0.0035355339059327372,0,0,251.2,0,0,57080.0,0,0,4.4,0,0,4.0,0,0,280.0,0,0,32.4,0
A08182,SOLVE147,491,501.0,A,0,9.8,0,0,0.006,0,0,132.2,0,0,36720.0,0,0,2.8,0,0,3.0,0,0,2520.0,0,0,34.6,0
A08515,SOLVE147,501,511.0,A,0,15.4,0,1,0.0035355339059327372,0,0,75.2,0,0,22780.0,0,0,4.2,0,0,2.8,0,0,5500.0,0,0,31.8,0
A08508,SOLVE147,511,521.0,A,0,12.2,0,1,0.0035355339059327372,0,0,47.8,0,0,23180.0,0,0,3.8,0,0,3.0,0,0,4460.0,0,0,52.0,0
A08175,SOLVE147,521,531.0,A,0,10.6,0,0,0.006,0,0,295.8,0,0,49500.0,0,0,3.6,0,0,6.4,0,0,880.0,0,0,46.4,0
A07992,SOLVE147,531,541.0,A,0,10.8,0,0,0.007,0,0,469.8,0,0,44840.0,0,0,4.4,0,0,2.4,0,0,340.0,0,0,29.4,0
A07869,SOLVE147,541,551.0,A,0,8.8,0,0,0.008,0,0,272.8,0,0,45120.0,0,0,5.4,0,0,3.6,0,0,180.0,0,0,29.8,0
A06954,SOLVE147,551,561.0,A,0,5.8,0,0,0.018,0,0,239.4,0,0,51120.0,0,0,1.6,0,0,2.8,0,0,100.0,0,0,33.8,0
A06440,SOLVE147,561,571.0,A,0,6.8,0,0,0.026,0,0,452.8,0,0,55040.0,0,0,3.4,0,0,3.4,0,0,400.0,0,0,31.2,0
